YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,WEATHER_DELAY
2022,1,1,1/24/2022 12:00:00 AM,QX,N651QX,2134,AKN,ANC,1240,1227,0.00,0.00,,
2022,1,1,1/24/2022 12:00:00 AM,QX,N651QX,2149,ANC,FAI,1910,1909,0.00,0.00,,
2022,1,1,1/24/2022 12:00:00 AM,QX,N651QX,2174,FAI,ANC,2050,2041,0.00,0.00,,
2022,1,1,1/24/2022 12:00:00 AM,QX,N651QX,2198,ANC,FAI,1445,1436,0.00,0.00,,
2022,1,1,1/24/2022 12:00:00 AM,QX,N651QX,2201,FAI,ANC,1625,1619,0.00,0.00,,
2022,1,1,1/24/2022 12:00:00 AM,QX,N651QX,2285,SEA,ANC,0700,0657,0.00,0.00,,
2022,1,1,1/24/2022 12:00:00 AM,UA,N76533,1959,ANC,DEN,2353,2349,0.00,0.00,,
2022,1,1,1/24/2022 12:00:00 AM,UA,N76533,280,DEN,ANC,1903,1901,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N214AK,102,ANC,SEA,0730,0716,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N214AK,177,JNU,SEA,1530,1516,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N214AK,75,SEA,JNU,1300,1253,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N251AK,197,PDX,ANC,1945,1941,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N260AK,193,LAX,ANC,1920,1912,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N267AK,124,FAI,SEA,1515,1502,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N267AK,1465,SEA,FAI,1120,1115,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N274AK,116,ANC,SEA,1515,1516,1.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N274AK,143,SEA,ANC,1130,1123,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N275AK,93,SEA,ANC,1230,1222,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N284AK,150,ANC,LAX,2355,2348,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N284AK,89,SEA,ANC,1430,1429,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N284AK,90,ANC,SEA,0900,0849,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N288AK,234,FAI,SEA,0240,0225,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N307AS,71,SEA,JNU,2150,2135,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N433AS,110,ANC,SEA,0035,0021,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N442AS,121,ANC,SEA,0255,0303,8.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N457AS,107,SEA,ANC,2015,2007,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N478AS,114,ANC,SEA,0150,0138,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N487AS,82,ANC,SEA,0600,0546,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N491AS,223,SEA,FAI,2240,2250,10.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N493AS,109,SEA,ANC,1610,1615,5.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N493AS,176,JNU,SEA,0530,0526,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N528AS,43,ANC,BET,1045,1034,0.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N528AS,44,BET,ANC,1257,1314,17.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N528AS,50,BRW,ANC,1719,1800,41.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N528AS,51,ANC,BRW,1435,1523,48.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N530AS,132,ANC,FAI,0705,0654,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N530AS,594,FAI,SEA,0905,0855,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N533AS,154,OTZ,ANC,1132,1138,6.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N533AS,165,ANC,OTZ,0905,0850,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N533AS,841,KOA,ANC,2158,2150,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N533AS,872,ANC,KOA,1532,1525,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N546AS,130,ANC,PDX,0145,0146,1.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N556AS,123,SEA,FAI,1550,1542,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N556AS,72,FAI,ANC,1940,1925,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N579AS,52,ANC,SCC,1545,,,1.00,B,
2022,1,1,1/25/2022 12:00:00 AM,AS,N579AS,538,SCC,ANC,1820,,,1.00,B,
2022,1,1,1/25/2022 12:00:00 AM,AS,N587AS,45,ANC,BET,1740,1730,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N587AS,46,BET,ANC,1955,1937,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N587AS,621,ANC,FAI,1205,1149,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N587AS,622,FAI,ANC,1400,1353,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N594AS,94,ANC,SEA,0500,0452,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N607AS,120,ANC,ADQ,1725,1710,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N607AS,65,JNU,ANC,1434,1418,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N607AS,65,KTN,WRG,1015,1005,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N607AS,65,PSG,JNU,1301,1244,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N607AS,65,SEA,KTN,0816,0816,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N607AS,65,WRG,PSG,1149,1143,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N609AS,67,JNU,ANC,2048,2033,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N609AS,67,KTN,SIT,1733,1720,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N609AS,67,SEA,KTN,1540,1536,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N609AS,67,SIT,JNU,1918,1858,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N612AS,60,JNU,KTN,0712,0706,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N612AS,60,KTN,SEA,0909,0859,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N613AS,10,ADQ,ANC,0700,0640,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N613AS,151,ANC,OME,0955,0943,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N613AS,152,OME,ANC,1217,1213,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N613AS,153,ANC,OME,1536,1543,7.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N613AS,153,OME,OTZ,1759,1757,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N613AS,153,OTZ,ANC,1932,1923,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N614AS,61,CDV,ANC,1355,1347,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N614AS,61,JNU,YAK,1024,1010,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N614AS,61,SEA,JNU,0755,0747,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N614AS,61,YAK,CDV,1212,1155,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N614AS,70,ANC,JNU,1935,1916,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N614AS,70,JNU,SIT,2203,2155,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N615AS,54,SCC,ANC,0820,0754,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N615AS,55,ANC,SCC,0545,0537,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N615AS,64,ANC,JNU,1100,1049,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N615AS,64,JNU,PSG,1330,1325,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N615AS,64,KTN,SEA,1742,1723,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N615AS,64,PSG,WRG,1505,1455,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N615AS,64,WRG,KTN,1619,1600,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N618AS,1248,ANC,ADQ,1005,1035,30.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N618AS,1249,ADQ,ANC,1200,1229,29.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N618AS,66,ANC,CDV,1345,1400,15.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N618AS,66,CDV,YAK,1527,1517,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N618AS,66,JNU,SEA,1849,1839,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N618AS,66,YAK,JNU,1706,1647,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N618AS,73,JNU,ANC,0732,0718,0.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N618AS,73,SIT,JNU,0600,0534,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N644AS,62,ANC,JNU,0750,0740,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N644AS,62,JNU,SIT,1020,1010,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N644AS,62,KTN,SEA,1332,1315,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N644AS,62,SIT,KTN,1153,1145,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N644AS,69,KTN,JNU,2024,2019,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N644AS,69,SEA,KTN,1830,1822,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N915AK,81,SEA,ANC,2255,2308,13.00,0.00,,3.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N926AK,111,SEA,ANC,2150,2143,0.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,AS,N929AK,83,SEA,ANC,0600,0552,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N929AK,96,ANC,SEA,1855,1851,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N931AK,828,ANC,HNL,1630,1625,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N931AK,85,SEA,ANC,0830,0822,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,AS,N931AK,871,HNL,ANC,2250,2253,3.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,DL,N112DU,1220,SEA,FAI,2153,2153,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,DL,N112DU,2305,FAI,SEA,0155,0242,47.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,DL,N3732J,1359,ANC,SEA,0600,0555,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,DL,N3732J,2457,SEA,ANC,2135,2123,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,DL,N3732J,2471,ANC,SEA,1600,1554,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,DL,N3732J,2471,SEA,ANC,1142,1138,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,DL,N3733Z,1382,ANC,SEA,0140,0128,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,DL,N3773D,2658,SEA,ANC,1757,1747,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N624QX,2102,ANC,AKN,1030,1023,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N624QX,2134,AKN,ANC,1240,1212,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N624QX,2149,ANC,FAI,1910,1903,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N624QX,2174,FAI,ANC,2050,2035,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N624QX,2198,ANC,FAI,1445,1442,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N624QX,2201,FAI,ANC,1625,1620,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N624QX,2285,SEA,ANC,0700,0655,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N651QX,2023,ANC,FAI,0920,0913,0.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,QX,N651QX,2032,FAI,ANC,1100,1115,15.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,QX,N651QX,2211,ANC,DLG,1250,1312,22.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,QX,N651QX,2232,DLG,ANC,1451,1624,93.00,0.00,,0.00
2022,1,1,1/25/2022 12:00:00 AM,QX,N651QX,2357,ANC,FAI,0515,0512,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N651QX,2362,FAI,ANC,0700,0647,0.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,QX,N651QX,2570,ANC,SEA,1730,1800,30.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,UA,N16234,1959,ANC,DEN,2353,0006,13.00,0.00,,
2022,1,1,1/25/2022 12:00:00 AM,UA,N16234,280,DEN,ANC,1903,1913,10.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N251AK,110,ANC,SEA,0035,0027,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N260AK,121,ANC,SEA,0255,0255,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N265AK,83,SEA,ANC,0600,0557,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N265AK,88,ANC,SEA,1015,1017,2.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N274AK,124,FAI,SEA,1515,1513,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N274AK,1465,SEA,FAI,1120,1117,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N275AK,94,ANC,SEA,0500,0449,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N281AK,143,SEA,ANC,1130,1200,30.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N281AK,82,ANC,SEA,0600,0558,0.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N293AK,193,LAX,ANC,1920,1912,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N296AK,197,PDX,ANC,1945,1938,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N298AK,167,SEA,ANC,2330,2326,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N307AS,176,JNU,SEA,0530,0530,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N428AS,177,JNU,SEA,1530,1516,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N428AS,75,SEA,JNU,1300,1246,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N457AS,130,ANC,PDX,0145,0131,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N479AS,223,SEA,FAI,2240,2301,21.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N491AS,234,FAI,SEA,0240,0306,26.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N492AS,90,ANC,SEA,0900,0854,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N493AS,114,ANC,SEA,0150,0151,1.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N494AS,71,SEA,JNU,2150,2141,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N517AS,828,ANC,HNL,1630,1622,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N517AS,85,SEA,ANC,0830,0835,5.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N517AS,871,HNL,ANC,2250,2239,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N520AS,81,SEA,ANC,2255,2245,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N528AS,132,ANC,FAI,0705,0656,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N528AS,594,FAI,SEA,0905,0855,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N532AS,101,SEA,ANC,1900,1910,10.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N533AS,621,ANC,FAI,1205,1203,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N533AS,622,FAI,ANC,1400,1336,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N533AS,836,ANC,OGG,1650,1639,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N533AS,841,OGG,ANC,2310,2304,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N551AS,54,SCC,ANC,0820,0826,6.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N551AS,55,ANC,SCC,0545,0538,0.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N556AS,154,OTZ,ANC,1132,1142,10.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N556AS,165,ANC,OTZ,0905,0857,0.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N562AS,150,ANC,LAX,2355,2349,0.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N579AS,43,ANC,BET,1045,1044,0.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N579AS,44,BET,ANC,1257,1308,11.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N587AS,96,ANC,SEA,1855,1843,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N597AS,123,SEA,FAI,1550,1603,13.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N597AS,72,FAI,ANC,1940,1937,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N607AS,10,ADQ,ANC,0700,0648,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N607AS,151,ANC,OME,0955,0945,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N607AS,152,OME,ANC,1217,1203,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N607AS,50,BRW,ANC,1719,1718,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N607AS,51,ANC,BRW,1435,1427,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N607AS,70,ANC,JNU,1935,1943,8.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N607AS,70,JNU,SIT,2203,2150,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N609AS,62,ANC,JNU,0750,0744,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N609AS,62,JNU,SIT,1020,1015,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N609AS,62,KTN,SEA,1332,1317,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N609AS,62,SIT,KTN,1153,1139,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N609AS,69,KTN,JNU,2024,1955,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N609AS,69,SEA,KTN,1830,1816,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N611AS,67,JNU,ANC,2048,2036,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N611AS,67,KTN,SIT,1733,1727,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N611AS,67,SEA,KTN,1540,1533,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N611AS,67,SIT,JNU,1918,1854,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N613AS,64,ANC,JNU,1100,1057,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N613AS,64,JNU,PSG,1330,1330,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N613AS,64,KTN,SEA,1742,1734,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N613AS,64,PSG,WRG,1505,1507,2.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N613AS,64,WRG,KTN,1619,1613,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N614AS,153,ANC,OME,1536,1546,10.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N614AS,153,OME,OTZ,1759,1754,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N614AS,153,OTZ,ANC,1932,1913,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N614AS,184,ANC,ADK,1105,,,1.00,B,
2022,1,1,1/26/2022 12:00:00 AM,AS,N614AS,187,ADK,ANC,1415,,,1.00,B,
2022,1,1,1/26/2022 12:00:00 AM,AS,N614AS,73,JNU,ANC,0732,,,1.00,B,
2022,1,1,1/26/2022 12:00:00 AM,AS,N614AS,73,SIT,JNU,0600,0746,106.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N615AS,45,ANC,BET,1740,1732,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N615AS,46,BET,ANC,1955,1948,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N615AS,61,CDV,ANC,1355,1510,75.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N615AS,61,JNU,YAK,1024,1221,117.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N615AS,61,SEA,JNU,0755,0954,119.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N615AS,61,YAK,CDV,1212,1357,105.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N618AS,120,ANC,ADQ,1725,1714,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N618AS,65,JNU,ANC,1434,1422,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N618AS,65,KTN,WRG,1015,,,1.00,B,
2022,1,1,1/26/2022 12:00:00 AM,AS,N618AS,65,PSG,JNU,1301,1317,16.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N618AS,65,SEA,KTN,0816,0815,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N618AS,65,WRG,PSG,1149,1226,37.00,0.00,,33.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N619AS,1248,ANC,ADQ,1005,,,1.00,B,
2022,1,1,1/26/2022 12:00:00 AM,AS,N619AS,1249,ADQ,ANC,1200,,,1.00,B,
2022,1,1,1/26/2022 12:00:00 AM,AS,N619AS,66,ANC,CDV,1345,1336,0.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N619AS,66,CDV,YAK,1527,1737,130.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N619AS,66,JNU,SEA,1849,,,1.00,A,
2022,1,1,1/26/2022 12:00:00 AM,AS,N619AS,66,YAK,JNU,1706,,,1.00,A,
2022,1,1,1/26/2022 12:00:00 AM,AS,N644AS,60,JNU,KTN,0712,0715,3.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N644AS,60,KTN,SEA,0909,0857,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N915AK,102,ANC,SEA,0730,0718,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N918AK,107,SEA,ANC,2015,2012,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N924AK,111,SEA,ANC,2150,2209,19.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N924AK,116,ANC,SEA,1515,1527,12.00,0.00,,0.00
2022,1,1,1/26/2022 12:00:00 AM,AS,N926AK,162,ANC,SEA,0345,0336,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N929AK,109,SEA,ANC,1610,1617,7.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N931AK,296,ANC,SEA,0830,0823,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,AS,N931AK,89,SEA,ANC,1430,1432,2.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N112DU,2305,FAI,SEA,0155,0155,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N117DU,1220,SEA,FAI,2153,2153,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N3732J,1382,ANC,SEA,0140,0130,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N3733Z,2457,SEA,ANC,2135,2133,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N373DA,2658,SEA,ANC,1757,1750,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N3753,2962,SLC,ANC,2244,2240,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N3759,2471,ANC,SEA,1600,1557,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N3759,2471,SEA,ANC,1142,1140,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N3773D,1359,ANC,SEA,0600,0554,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N865DN,1265,ANC,MSP,2225,2221,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,DL,N865DN,2236,MSP,ANC,1807,1806,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,QX,N624QX,2023,ANC,FAI,0920,0918,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,QX,N624QX,2032,FAI,ANC,1100,1100,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,QX,N624QX,2211,ANC,DLG,1250,1247,0.00,0.00,,
2022,1,1,1/26/2022 12:00:00 AM,QX,N624QX,2232,DLG,ANC,1451,1453,2.00,0.00,,
